# +                 L=1                 L=3                 L=5
         1.42214994e-01     -1.43706273e-04     -1.98473839e-04
        -2.36052154e-01     -2.19979387e-01      6.40016812e-03
         1.99373450e-01      2.64059648e-01      1.29267638e-01
        -8.08553787e-02     -1.31745408e-01     -1.02148518e-01
         1.51593881e-02      2.81686193e-02      2.77830846e-02
        -1.09609586e-03     -2.20486434e-03     -2.46516652e-03
# -                 L=1                 L=3                 L=5
         1.30244757e-01     -1.25976520e-04     -1.92160312e-04
        -2.11458063e-01     -1.75546450e-01      6.19183533e-03
         1.95396063e-01      2.05381353e-01      1.20144698e-01
        -8.59003045e-02     -1.08549580e-01     -9.54955733e-02
         1.70196675e-02      2.39130552e-02      2.66885785e-02
        -1.27637301e-03     -1.89417801e-03     -2.39526622e-03
