# +                 L=1                 L=3                 L=5
         2.43350711e-01     -1.49566958e-09     -7.61071087e-10
        -2.09034653e-01     -5.42792494e-02     -3.01862659e-10
         2.59504001e-02      6.06591738e-03      2.78772921e-02
         1.12637695e-07      8.66701850e-09     -1.84473645e-08
        -2.74969464e-08     -2.16042478e-09      5.42246995e-09
         2.20530172e-09      1.74858549e-10     -4.95714787e-10
# -                 L=1                 L=3                 L=5
         1.92161225e-01      1.43942517e-09     -2.75566358e-10
        -1.89273137e-01     -5.48068634e-02      1.02733358e-09
         2.89413207e-02      7.03116261e-03      2.76175613e-02
         1.32524295e-07     -2.00294906e-08     -2.26872364e-08
        -3.08832097e-08      3.73997567e-09      6.05719109e-09
         2.38165271e-09     -2.38260504e-10     -4.99441535e-10
