# +                 L=1                 L=3
         6.10029569e-02      1.18369614e-06
        -4.28687123e-02      6.41404511e-02
         1.06233972e-02     -9.77130930e-03
        -3.53426660e-03      1.44618201e-03
         6.68314182e-04     -2.76781871e-04
        -4.88922577e-05      2.16542079e-05
# -                 L=1                 L=3
         4.39217824e-02      5.39499177e-07
        -1.02584742e-02      5.13745657e-02
        -2.61334237e-03      3.94556703e-04
        -2.31486160e-03      2.71155591e-04
         5.78954898e-04     -1.36209609e-04
        -4.30165779e-05      1.11085911e-05
