# +                 L=1                 L=3
        -8.16525493e-02     -2.50956985e-04
         6.76018326e-02      3.39584345e-02
        -3.61550516e-02      8.05741200e-02
         6.88371495e-03     -8.42152641e-02
        -4.82702683e-04      2.63637030e-02
        -8.06203695e-07     -2.57721203e-03
# -                 L=1                 L=3
         8.15087174e-02      2.65428183e-04
        -1.13852648e-01     -3.45684655e-02
         1.22868161e-01     -1.14228581e-01
        -4.80083672e-02      1.03936097e-01
         8.46061374e-03     -3.05918315e-02
        -5.78738475e-04      2.89835720e-03
