# +                 L=1                 L=3
        -8.28273650e-02     -1.03412997e-04
         6.47969205e-03      4.96212332e-02
         2.86206934e-02      6.44535414e-02
        -1.92141272e-02     -6.28725930e-02
         4.05720847e-03      1.77868103e-02
        -2.92456823e-04     -1.56872572e-03
# -                 L=1                 L=3
         8.64887630e-02      1.08139305e-04
        -6.71998209e-02     -4.44474270e-02
         6.43835671e-02     -9.59377528e-02
        -1.69997504e-02      7.73988670e-02
         1.71439843e-03     -2.04487975e-02
        -6.08109069e-05      1.74366421e-03
