# +                 L=1                 L=3
         1.04175371e-01      1.21386588e-09
        -4.96518115e-02      7.71462663e-02
         1.57710086e-03     -6.14879551e-03
         3.82857090e-07     -2.27320665e-07
        -1.40923899e-07      8.72933559e-08
         1.76776899e-08     -1.15599077e-08
# -                 L=1                 L=3
         8.42239778e-02      2.04530531e-10
        -3.16485453e-02      7.87187782e-02
        -2.01943527e-03     -5.70659356e-03
         1.90145033e-07     -1.92497363e-07
        -6.29825625e-08      7.38861001e-08
         6.99189969e-09     -9.75149945e-09
