# +                 L=1                 L=3
         1.04175398e-01     -3.48390468e-10
        -4.96520667e-02      7.71463381e-02
         1.57768115e-03     -6.14902377e-03
        -9.15897909e-08     -5.30819835e-09
         1.93830595e-08      1.52411604e-09
        -1.48019446e-09     -1.26838320e-10
# -                 L=1                 L=3
         8.42239794e-02     -3.04481081e-09
        -3.16485994e-02      7.87188689e-02
        -2.01926774e-03     -5.70685033e-03
         3.56076947e-08      4.15767053e-08
        -9.24466898e-09     -1.14487539e-08
         7.67375376e-10      1.07275763e-09
