# +                 L=1                 L=3                 L=5
         4.12633273e-01     -1.94354446e-05     -1.70250541e-05
        -8.40346801e-01     -2.92168034e-01      5.89703885e-04
         4.84106614e-01      2.47432988e-01      1.02128671e-01
        -1.24660720e-01     -7.22919397e-02     -4.74909353e-02
         1.64592022e-02      1.00647232e-02      7.88075274e-03
        -9.43433794e-04     -5.94073224e-04     -4.98840612e-04
# -                 L=1                 L=3                 L=5
        -2.98354411e-01      2.30204264e-05      1.97612554e-05
         7.23525586e-01      2.41645442e-01     -6.41614604e-04
        -4.62309788e-01     -2.35665372e-01     -9.18423651e-02
         1.28515095e-01      7.70274214e-02      4.68656459e-02
        -1.78129795e-02     -1.14312581e-02     -8.23978284e-03
         1.04230136e-03      6.92105881e-04      5.37918495e-04
