# +                 L=1                 L=3                 L=5
         1.49375361e-01      2.20004149e-07     -9.72981449e-07
        -5.77790587e-02     -2.12366924e-02      2.17392892e-05
         7.58471851e-03     -7.73450491e-03      2.50833548e-02
         5.76795903e-05      1.64505552e-03     -2.62678597e-03
        -1.02410003e-04     -1.84506334e-04      2.97309272e-04
         9.14042304e-06      9.09778515e-06     -1.60222520e-05
# -                 L=1                 L=3                 L=5
         1.15688219e-01      1.46174526e-06     -1.27892816e-06
         3.13853426e-03     -1.32512225e-02      2.80264385e-05
         6.74953715e-03     -1.58926230e-02      2.36074906e-02
        -1.71975453e-03      2.23103125e-03     -1.20324020e-03
         1.39530842e-04     -2.63467810e-04      1.22455556e-04
        -7.89805871e-06      1.67291359e-05     -7.85908077e-06
