# +                 L=1                 L=3                 L=5
         4.05199293e-01     -2.21770790e-05     -1.95587106e-05
        -8.64911376e-01     -3.04827443e-01      6.42468034e-04
         5.13483598e-01      2.69974574e-01      1.05398906e-01
        -1.34729022e-01     -8.20349580e-02     -5.09341449e-02
         1.78768069e-02      1.16083799e-02      8.67055275e-03
        -1.01998961e-03     -6.84423617e-04     -5.54770904e-04
# -                 L=1                 L=3                 L=5
        -3.25247537e-01      2.39052121e-05      1.88154519e-05
         7.86593735e-01      2.41162288e-01     -6.68565340e-04
        -5.06653627e-01     -2.44413274e-01     -9.15377252e-02
         1.41082942e-01      8.18417904e-02      4.84827262e-02
        -1.94356951e-02     -1.22916616e-02     -8.73240069e-03
         1.12766641e-03      7.45271258e-04      5.76647445e-04
