# +                 L=1                 L=3                 L=5
         2.06487585e-01      4.17022114e-07     -1.69437881e-06
        -1.65666522e-01     -5.48868439e-02      3.76627986e-05
         3.40714276e-02      4.90725350e-04      3.35844845e-02
        -4.01299646e-03      9.23334184e-04     -2.54353858e-03
         3.79473684e-04     -8.75123919e-05      2.39153363e-04
        -1.66969888e-05      5.91182244e-06     -1.58162525e-05
# -                 L=1                 L=3                 L=5
         1.58763320e-01      1.74751798e-06     -1.70239219e-06
        -1.95219364e-01     -4.12049454e-02      3.24330317e-05
         6.22662588e-02      3.97833486e-03      3.05280045e-02
        -9.36803548e-03      9.88359108e-04     -3.14977316e-03
         1.00438926e-03     -1.99258722e-04      3.31963479e-04
        -5.36008044e-05      1.36622383e-05     -1.94051683e-05
