# +                 L=1                 L=3                 L=5
         2.59848998e-01     -1.31779459e-05     -1.82871200e-05
        -4.14610519e-01     -2.62666932e-01      6.06807089e-04
         2.16004812e-01      2.05845103e-01      1.03451951e-01
        -5.27377161e-02     -5.86523410e-02     -4.92076688e-02
         6.65206933e-03      7.92000903e-03      8.41259396e-03
        -3.64809415e-04     -4.49195951e-04     -5.39591224e-04
# -                 L=1                 L=3                 L=5
        -2.24876986e-01      8.70098851e-06      1.29295918e-05
         2.95709312e-01      2.22257833e-01     -4.28715938e-04
        -1.27300982e-01     -1.40016725e-01     -9.19662890e-02
         2.81739906e-02      3.55497659e-02      3.85809240e-02
        -3.52219839e-03     -4.67739447e-03     -6.14854570e-03
         1.97249908e-04      2.70640989e-04      3.82406453e-04
