# +                 L=1                 L=3                 L=5
         1.57365569e-01      9.27058010e-07     -9.88738464e-07
        -7.51892571e-02     -2.43898373e-02      2.82152858e-05
         1.43101480e-02     -7.51902439e-03      2.62842242e-02
        -1.21573467e-03      2.01930486e-03     -2.95411901e-03
         5.83318074e-05     -2.45102328e-04      3.21933359e-04
        -7.07457722e-07      1.26631638e-05     -1.75399027e-05
# -                 L=1                 L=3                 L=5
         1.27907519e-01      2.06204975e-06     -1.01442332e-06
        -2.17939353e-02     -1.27496091e-02      1.68876800e-05
         8.87013558e-03     -1.51847528e-02      2.32982782e-02
        -1.60348387e-03      2.24353365e-03     -1.20970168e-03
         1.09248305e-04     -2.53837434e-04      1.06235783e-04
        -4.97889061e-06      1.53588052e-05     -6.65366082e-06
