# +                 L=1                 L=3                 L=5
         2.11250193e-01      1.82409805e-06     -1.16878401e-06
        -1.45453831e-01     -2.45593919e-02      2.93395681e-05
         2.31564655e-02     -7.01342608e-03      2.74602934e-02
        -5.33426073e-04      1.86434477e-03     -1.90412985e-03
        -1.50507290e-04     -2.38915964e-04      2.09750329e-04
         1.62656048e-05      1.51773046e-05     -1.25704450e-05
# -                 L=1                 L=3                 L=5
         1.63602603e-01      2.13578877e-06     -5.90325435e-07
        -1.99004012e-01     -1.53024283e-02      2.34823377e-05
         6.53237829e-02     -5.46296033e-03      2.58815514e-02
        -9.49623293e-03      2.29952982e-03     -2.13016185e-03
         1.06326449e-03     -3.40162836e-04      2.44209962e-04
        -5.74516857e-05      2.07844194e-05     -1.31593021e-05
